PTO_X,PTO_Y,WI0,WI1,WI2,WI3,WI4,WI5,WI6,WI7,WI8,WI9
46.660583,77.23148,-71,-99,-99,-99,-99,-73,-70,-70,-99,-70
64.96145,86.76124,-67,-99,-99,-82,-82,-73,-64,-65,-99,-73
81.92601,87.08945,-55,-75,-72,-73,-75,-59,-64,-63,-99,-65
56.116905,85.38049,-71,-81,-82,-81,-81,-75,-70,-68,-99,-70
72.456154,86.30431,-66,-75,-72,-73,-99,-71,-73,-69,-99,-69
78.48981,86.49383,-60,-75,-72,-73,-75,-68,-69,-71,-99,-65
43.251434,81.91514,-99,-99,-99,-99,-99,-78,-71,-70,-99,-71
45.605362,83.48537,-65,-99,-99,-99,-99,-73,-69,-71,-99,-73
43.062027,85.08269,-70,-99,-99,-99,-99,-78,-73,-71,-99,-72
41.39381,87.988174,-75,-99,-99,-99,-99,-82,-74,-76,-99,-77
46.87703,84.46,-69,-99,-99,-99,-99,-71,-69,-67,-99,-73
43.467888,81.211235,-99,-99,-99,-99,-99,-78,-71,-71,-99,-71
46.20062,76.06734,-72,-99,-99,-99,-99,-99,-70,-70,-99,-70
61.07166,76.18428,-55,-69,-79,-99,-99,-62,-57,-57,-99,-57
69.96298,52.606018,-65,-58,-57,-57,-57,-72,-63,-70,-69,-70
37.1772,85.75952,-80,-99,-99,-99,-99,-82,-79,-81,-99,-79
45.25363,74.30758,-73,-99,-99,-99,-99,-99,-70,-70,-99,-99
46.994553,87.961105,-70,-99,-99,-99,-99,-78,-74,-72,-99,-72
53.735916,85.57001,-74,-81,-82,-81,-81,-79,-75,-75,-99,-74
80.03844,61.59185,-46,-58,-62,-57,-58,-59,-37,-40,-99,-40
53.654743,85.51586,-72,-81,-82,-81,-81,-79,-74,-74,-99,-74
67.8583,54.308582,-74,-69,-68,-68,-69,-74,-99,-70,-73,-99
62.88446,74.58696,-66,-99,-99,-99,-99,-75,-67,-67,-99,-67
78.63148,66.9794,-49,-68,-66,-67,-67,-60,-44,-51,-99,-99
33.06458,85.43464,-81,-99,-99,-99,-99,-82,-82,-81,-99,-79
50.773205,73.495384,-88,-99,-99,-99,-99,-99,-99,-78,-99,-80
59.54887,87.90695,-65,-99,-79,-99,-99,-73,-69,-69,-99,-66
67.8629,75.10135,-61,-74,-99,-74,-75,-75,-59,-67,-99,-59
34.22377,87.47655,-79,-99,-99,-99,-99,-78,-79,-78,-99,-77
68.02064,54.55224,-99,-65,-65,-65,-65,-80,-75,-75,-74,-99
69.93593,52.524803,-65,-56,-55,-56,-56,-71,-63,-70,-69,-70
48.09459,85.976105,-75,-99,-99,-99,-99,-79,-75,-75,-99,-71
63.019745,74.58696,-65,-99,-99,-99,-99,-75,-63,-63,-99,-63
38.092888,87.961105,-77,-99,-99,-99,-99,-79,-76,-77,-99,-77
41.222176,85.86781,-73,-99,-99,-99,-99,-75,-75,-70,-99,-71
80.552505,63.32453,-43,-62,-62,-59,-58,-55,-38,-42,-70,-42
48.879234,73.982704,-99,-99,-99,-99,-99,-99,-70,-82,-99,-80
46.795864,79.07246,-67,-99,-99,-99,-99,-73,-70,-70,-99,-70
50.746147,74.091,-88,-99,-99,-99,-99,-99,-99,-83,-99,-99
72.78722,70.525986,-51,-70,-69,-69,-70,-63,-59,-47,-99,-50
50.637917,74.03684,-99,-99,-99,-99,-99,-99,-99,-78,-99,-80
37.71409,88.3672,-77,-99,-99,-99,-99,-78,-76,-77,-99,-77
34.57975,84.94733,-81,-99,-99,-99,-99,-82,-82,-81,-99,-79
77.60332,66.76282,-49,-68,-66,-67,-67,-60,-44,-51,-99,-99
73.65303,67.277214,-44,-70,-62,-64,-62,-57,-44,-47,-99,-50
39.679947,85.81367,-73,-99,-99,-99,-99,-82,-75,-76,-99,-76
49.591988,87.744514,-68,-99,-99,-99,-99,-75,-70,-70,-99,-69
48.266216,87.825745,-71,-99,-99,-99,-99,-79,-74,-73,-99,-71
46.498238,86.70708,-77,-99,-99,-99,-99,-79,-73,-74,-99,-73
76.24014,52.41651,-65,-55,-55,-55,-55,-70,-99,-65,-69,-70
18.287361,85.60849,-83,-99,-99,-99,-99,-99,-99,-99,-99,-99
70.09827,52.25407,-64,-58,-57,-57,-57,-72,-63,-70,-69,-70
72.374985,86.2231,-64,-99,-99,-99,-99,-71,-73,-69,-99,-69
80.41722,64.32624,-42,-62,-62,-62,-62,-55,-42,-42,-70,-42
37.61011,85.81367,-73,-99,-99,-99,-99,-82,-75,-76,-99,-76
46.687637,84.595375,-65,-99,-99,-99,-99,-73,-69,-67,-99,-73
27.842627,85.78659,-85,-99,-99,-99,-99,-99,-82,-81,-99,-99
57.221985,87.744514,-65,-82,-99,-82,-99,-73,-69,-69,-99,-70
46.471184,85.678314,-75,-99,-99,-99,-99,-79,-74,-74,-99,-74
46.579407,86.598785,-79,-99,-99,-99,-99,-79,-73,-73,-99,-73
63.067474,86.3822,-64,-99,-99,-82,-82,-73,-64,-61,-99,-60
62.986305,86.05733,-64,-99,-99,-82,-82,-73,-64,-65,-99,-73
69.188675,74.289154,-55,-74,-99,-74,-75,-75,-59,-67,-99,-59
69.69242,52.281143,-65,-56,-56,-56,-56,-70,-63,-62,-65,-63
53.461105,87.8528,-71,-82,-99,-99,-99,-74,-73,-72,-99,-73
55.733868,87.04062,-70,-82,-99,-82,-99,-73,-69,-69,-99,-69
79.794914,62.458183,-43,-58,-62,-57,-58,-55,-37,-37,-70,-37
64.934395,86.54464,-65,-99,-99,-82,-82,-73,-63,-65,-99,-73
56.464394,87.04062,-65,-82,-99,-82,-99,-73,-70,-71,-99,-69
72.76017,71.44648,-51,-70,-69,-69,-70,-63,-59,-47,-99,-50
51.215393,87.77159,-67,-99,-99,-99,-99,-72,-70,-70,-99,-70
73.436584,67.76453,-44,-70,-62,-64,-62,-57,-44,-47,-99,-50
38.688133,87.744514,-77,-99,-99,-99,-99,-79,-76,-76,-99,-77
34.927246,87.23289,-76,-99,-99,-99,-99,-78,-78,-78,-99,-78
75.51995,66.60037,-49,-65,-66,-64,-65,-57,-44,-45,-99,-50
78.86859,86.14188,-60,-75,-72,-73,-75,-68,-69,-70,-99,-70
67.75007,54.931263,-75,-66,-66,-66,-66,-74,-99,-70,-73,-99
49.447426,85.705376,-76,-99,-99,-99,-99,-79,-75,-75,-99,-71
69.02174,54.60639,-70,-65,-65,-65,-65,-80,-77,-75,-74,-99
80.50157,52.308216,-62,-57,-57,-57,-57,-65,-99,-64,-73,-70
40.28448,87.77159,-75,-99,-99,-99,-99,-82,-76,-76,-99,-77
80.7419,66.789894,-49,-68,-66,-67,-67,-64,-51,-51,-99,-51
50.18724,87.87988,-68,-99,-99,-99,-99,-75,-70,-70,-99,-69
60.828148,76.23843,-56,-70,-99,-99,-99,-62,-57,-57,-99,-58
75.59078,52.118706,-65,-55,-55,-55,-55,-70,-63,-65,-69,-70
45.79476,83.64781,-65,-99,-99,-99,-99,-73,-69,-69,-99,-69
47.238052,87.825745,-70,-99,-99,-99,-99,-77,-74,-73,-99,-71
58.037933,85.976105,-69,-81,-82,-81,-81,-74,-70,-69,-99,-70
50.58381,73.251724,-99,-99,-99,-99,-99,-99,-70,-78,-99,-80
31.197662,85.461716,-81,-99,-99,-99,-99,-99,-82,-81,-99,-99
48.09459,73.468315,-88,-99,-99,-99,-99,-99,-99,-83,-99,-99
63.12797,74.23501,-65,-99,-99,-99,-99,-75,-63,-63,-99,-63
73.328354,67.683304,-45,-70,-69,-69,-70,-55,-99,-47,-99,-50
50.854374,73.468315,-88,-99,-99,-99,-99,-99,-99,-83,-99,-99
72.479256,52.795532,-57,-45,-45,-45,-45,-66,-63,-62,-65,-63
79.22991,52.226997,-64,-57,-56,-57,-57,-67,-99,-64,-73,-70
53.05525,87.500854,-72,-82,-99,-82,-99,-74,-69,-72,-99,-69
35.98246,87.20581,-76,-99,-99,-99,-99,-78,-76,-77,-99,-77
80.49839,64.54282,-42,-62,-62,-62,-62,-55,-42,-42,-70,-42
55.819283,85.51586,-71,-81,-82,-81,-81,-79,-70,-68,-99,-70
46.552353,80.15537,-64,-99,-99,-99,-99,-73,-70,-70,-99,-70
43.251434,85.73245,-71,-99,-99,-99,-99,-77,-70,-70,-99,-72
43.143204,85.51587,-73,-99,-99,-99,-99,-75,-70,-70,-99,-71
50,50,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
50,50,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
50,50,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
50,50,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
50,50,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
50,50,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
50,50,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
50,50,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
50,50,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
50,50,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
50,50,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
50,50,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
50,50,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
50,50,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
50,50,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
73.10963,38.389816,-61,-50,-50,-49,-49,-68,-69,-68,-66,-69
70.88223,42.4038,-58,-54,-55,-55,-54,-65,-64,-64,-57,-64
87.07919,48.08209,-50,-35,-34,-35,-34,-58,-59,-58,-68,-59
85.88774,33.703415,-63,-39,-39,-39,-39,-64,-66,-66,-72,-66
69.93654,39.262836,-61,-55,-54,-55,-54,-99,-64,-65,-56,-64
77.14622,86.655495,-57,-99,-77,-77,-77,-62,-63,-63,-99,-62
84.95886,81.957794,-53,-71,-72,-71,-71,-59,-62,-62,-99,-62
77.27925,86.55565,-58,-99,-79,-99,-77,-61,-65,-66,-99,-66
69.92926,71.53062,-60,-73,-72,-72,-72,-70,-59,-59,-99,-60
72.735085,38.15132,-66,-43,-50,-43,-49,-68,-66,-67,-62,-67
85.808014,15.963524,-63,-67,-67,-67,-67,-66,-73,-72,-67,-73
85.77951,33.216095,-61,-43,-42,-43,-42,-67,-66,-66,-72,-66
86.571815,48.166695,-51,-36,-37,-37,-37,-59,-59,-58,-68,-59
74.58775,64.74671,-50,-61,-60,-61,-61,-59,-47,-46,-99,-47
72.72292,86.18959,-62,-75,-75,-73,-74,-67,-67,-67,-99,-67
80.328125,38.219467,-57,-45,-45,-45,-46,-71,-67,-67,-64,-67
61.31546,79.2012,-51,-57,-57,-62,-57,-66,-54,-54,-99,-55
86.23879,52.917686,-49,-37,-38,-37,-37,-57,-51,-52,-65,-51
85.895584,53.40419,-48,-37,-38,-37,-37,-57,-51,-52,-67,-51
83.24591,66.61475,-43,-46,-47,-47,-47,-57,-50,-50,-99,-49
69.04199,52.49399,-68,-51,-51,-51,-51,-79,-71,-72,-78,-73
85.64568,16.477913,-64,-68,-68,-67,-68,-68,-74,-74,-70,-70
84.589005,28.018055,-60,-44,-44,-44,-44,-61,-62,-63,-99,-62
86.438995,47.881035,-50,-36,-36,-37,-36,-60,-59,-58,-65,-59
84.886635,27.828543,-61,-47,-47,-47,-46,-60,-63,-64,-99,-65
84.78814,66.993774,-43,-48,-48,-48,-48,-55,-50,-51,-99,-50
81.141785,11.319503,-67,-56,-56,-56,-56,-99,-74,-75,-60,-80
84.93384,18.621,-65,-51,-51,-52,-52,-69,-68,-69,-61,-69
81.05936,11.594418,-66,-57,-57,-58,-57,-99,-74,-75,-56,-80
85.997406,16.342546,-65,-68,-69,-69,-68,-67,-73,-72,-70,-73
69.59369,29.295315,-65,-62,-62,-62,-62,-75,-71,-71,-43,-72
79.57903,39.037148,-57,-45,-45,-45,-46,-71,-67,-67,-64,-67
70.44033,18.7972,-71,-55,-56,-56,-55,-99,-99,-77,-48,-77
76.68482,38.798656,-60,-47,-47,-46,-46,-70,-69,-69,-64,-69
77.778114,86.62222,-57,-99,-99,-77,-99,-64,-66,-67,-99,-66
63.610252,71.28102,-65,-99,-99,-99,-99,-99,-65,-65,-99,-65
72.49011,65.24105,-47,-99,-99,-99,-99,-59,-47,-47,-99,-47
84.414055,81.54896,-53,-71,-72,-71,-71,-59,-62,-62,-99,-62
69.90211,29.435215,-67,-62,-62,-61,-62,-75,-71,-71,-43,-72
84.584305,81.821526,-53,-71,-72,-71,-71,-59,-62,-62,-99,-62
67.268616,67.43741,-62,-99,-99,-99,-99,-99,-57,-57,-99,-57
66.93604,68.10297,-61,-99,-99,-99,-99,-99,-58,-58,-99,-59
76.74581,15.993061,-81,-66,-66,-66,-66,-99,-99,-99,-66,-99
76.889114,38.730515,-61,-48,-48,-48,-48,-70,-69,-69,-67,-69
72.68967,86.18959,-59,-73,-74,-99,-73,-61,-64,-64,-99,-64
66.70323,67.53724,-61,-99,-99,-99,-99,-99,-57,-57,-99,-57
60.517273,81.96328,-54,-72,-72,-72,-72,-70,-60,-61,-99,-57
77.915726,65.206955,-50,-58,-55,-58,-58,-55,-52,-52,-99,-52
71.96324,64.01573,-46,-54,-55,-54,-55,-60,-46,-47,-99,-46
66.570206,67.83675,-61,-99,-99,-99,-99,-99,-57,-57,-99,-57
77.04645,86.389275,-57,-99,-99,-77,-99,-64,-71,-72,-99,-72
70.61791,25.076786,-68,-65,-65,-65,-65,-99,-99,-99,-47,-99
72.564835,37.980972,-66,-43,-50,-43,-49,-68,-70,-69,-66,-69
67.23537,86.222885,-65,-75,-75,-73,-74,-67,-67,-67,-99,-67
85.99596,22.90123,-59,-47,-47,-47,-47,-66,-66,-66,-99,-68
81.135475,66.344025,-46,-58,-59,-59,-59,-54,-52,-52,-99,-52
79.720634,47.136917,-61,-42,-42,-42,-41,-74,-71,-73,-73,-71
72.90533,38.219467,-63,-43,-50,-43,-49,-68,-70,-69,-66,-69
93.61461,14.805631,-69,-69,-67,-68,-67,-68,-74,-75,-99,-70
70.1041,25.497433,-68,-65,-65,-65,-65,-99,-99,-99,-47,-99
77.195564,38.8668,-58,-50,-49,-50,-50,-70,-68,-68,-63,-69
74.64187,64.58427,-45,-61,-60,-61,-61,-59,-47,-46,-99,-47
63.710026,75.17455,-62,-57,-57,-62,-57,-69,-62,-63,-99,-61
94.56915,66.587685,-43,-56,-57,-57,-56,-63,-56,-55,-99,-55
84.94075,37.25,-59,-36,-36,-36,-36,-60,-66,-66,-72,-65
81.83556,62.578808,-42,-55,-58,-54,-55,-54,-42,-41,-99,-41
62.845325,70.715294,-67,-99,-99,-99,-99,-99,-65,-62,-99,-63
69.43038,63.044704,-57,-99,-99,-99,-99,-65,-58,-58,-99,-58
72.017365,64.17817,-46,-55,-57,-55,-55,-60,-47,-47,-99,-47
89.59071,66.208664,-42,-58,-60,-59,-60,-60,-60,-60,-99,-59
84.07356,62.818123,-48,-50,-51,-51,-51,-58,-49,-49,-99,-49
70.09888,38.6943,-59,-57,-57,-57,-57,-99,-64,-64,-56,-62
71.68479,44.537895,-58,-42,-42,-42,-42,-65,-66,-66,-58,-66
63.344196,70.88169,-65,-99,-99,-99,-99,-70,-65,-62,-99,-65
93.5605,14.805631,-68,-57,-58,-58,-57,-68,-76,-72,-99,-76
85.1572,42.096092,-58,-45,-46,-45,-46,-62,-64,-63,-99,-64
73.884285,61.389637,-52,-59,-99,-59,-59,-58,-48,-48,-99,-48
61.548267,79.101364,-51,-57,-57,-56,-57,-66,-55,-55,-99,-55
72.55752,42.454117,-56,-44,-40,-44,-40,-64,-61,-60,-69,-60
85.4696,76.53134,-45,-70,-67,-70,-66,-46,-60,-60,-99,-61
80.839554,11.539434,-66,-57,-57,-58,-57,-99,-74,-75,-56,-80
80.743416,87.535614,-56,-75,-74,-73,-76,-61,-61,-61,-99,-60
70.66013,18.027435,-67,-65,-66,-66,-65,-99,-99,-77,-44,-77
70.22858,63.71026,-53,-99,-99,-99,-99,-62,-56,-56,-99,-56
67.83401,86.08977,-62,-78,-79,-75,-78,-71,-65,-64,-99,-64
70.42967,42.47347,-58,-46,-47,-47,-47,-65,-61,-61,-54,-60
67.46817,85.95666,-62,-78,-79,-77,-78,-71,-64,-64,-99,-64
72.598885,38.15132,-65,-43,-45,-43,-45,-71,-65,-66,-63,-65
81.73578,62.64536,-41,-55,-58,-54,-55,-58,-42,-41,-99,-41
85.92419,64.36464,-45,-44,-50,-48,-51,-55,-46,-46,-73,-46
80.77076,85.65646,-52,-74,-73,-73,-73,-58,-62,-61,-99,-62
80.67471,16.377943,-78,-67,-67,-67,-66,-99,-77,-79,-65,-78
70.899475,35.055134,-64,-59,-59,-59,-59,-99,-70,-70,-49,-71
76.17621,47.055695,-67,-49,-50,-49,-49,-77,-71,-75,-73,-71
66.669975,67.63708,-61,-99,-99,-99,-99,-99,-57,-57,-99,-57
85.3334,76.05437,-45,-70,-69,-70,-70,-46,-57,-57,-99,-57
70.603745,41.707146,-56,-46,-47,-47,-47,-65,-61,-61,-54,-60
81.36926,41.906578,-54,-36,-38,-36,-38,-59,-58,-56,-99,-58
80.78461,11.42947,-66,-56,-56,-56,-56,-99,-74,-75,-60,-80
77.32048,61.6333,-44,-59,-99,-59,-59,-53,-38,-38,-99,-38
72.87186,16.570385,-80,-55,-56,-56,-55,-99,-99,-99,-48,-99
93.86731,14.9726715,-70,-60,-60,-60,-60,-99,-76,-72,-99,-76
80.675514,69.078415,-49,-53,-52,-53,-52,-55,-55,-55,-99,-55
70.23201,35.01339,-61,-60,-60,-60,-60,-99,-69,-68,-51,-69
80.77048,86.29025,-56,-75,-74,-73,-76,-61,-61,-61,-99,-60
80.37248,11.346994,-66,-57,-57,-58,-57,-99,-74,-75,-56,-80
86.496185,57.238914,-51,-40,-39,-40,-39,-57,-51,-51,-99,-51
80.55403,87.10245,-52,-75,-74,-73,-76,-62,-62,-61,-99,-61
84.77841,27.90976,-61,-56,-55,-56,-53,-66,-66,-65,-99,-65
85.076035,27.855616,-61,-47,-47,-47,-46,-60,-63,-64,-99,-65
80.63519,86.750496,-54,-75,-74,-73,-76,-62,-62,-62,-99,-62
85.75391,15.801083,-63,-67,-67,-67,-67,-67,-69,-71,-70,-70
70.3299,29.821507,-65,-62,-62,-62,-62,-75,-71,-71,-43,-72
63.344196,75.2744,-63,-57,-57,-62,-57,-66,-58,-59,-99,-55
86.320816,95.468666,-53,-75,-72,-75,-71,-60,-62,-62,-99,-62
76.85262,46.920334,-73,-49,-50,-49,-49,-77,-71,-75,-73,-71
83.32447,62.818123,-48,-50,-51,-51,-51,-58,-50,-50,-99,-50
81.17987,41.717068,-50,-37,-38,-36,-37,-63,-58,-57,-70,-58
70.46137,63.743546,-53,-99,-99,-99,-99,-62,-56,-60,-99,-56
80.839554,16.817806,-77,-65,-65,-64,-65,-99,-81,-80,-69,-80
70.27548,18.604755,-69,-70,-70,-70,-69,-99,-99,-99,-47,-99
76.71834,15.910588,-77,-64,-65,-64,-64,-99,-99,-99,-62,-99
79.94499,66.344025,-50,-58,-55,-58,-58,-55,-52,-52,-99,-52
79.368904,47.191063,-60,-42,-42,-44,-43,-65,-63,-64,-73,-63
77.61181,67.50396,-51,-68,-68,-68,-99,-53,-44,-43,-99,-43
80.63519,86.85878,-54,-75,-74,-73,-76,-62,-62,-62,-99,-62
70.42356,38.88381,-59,-57,-57,-57,-57,-99,-64,-64,-56,-62
89.94246,66.39817,-40,-58,-59,-58,-59,-61,-55,-54,-99,-55
86.581985,60.959167,-44,-40,-42,-41,-41,-57,-45,-45,-73,-45
83.12018,56.61735,-52,-54,-54,-53,-54,-59,-51,-51,-70,-51
85.57174,76.769844,-50,-70,-67,-70,-66,-46,-60,-60,-99,-61
86.69867,48.33593,-51,-36,-37,-37,-37,-59,-59,-58,-68,-59
83.08357,66.7772,-47,-46,-47,-47,-47,-57,-50,-50,-99,-49
69.6586,29.110336,-67,-62,-62,-61,-62,-75,-71,-71,-43,-72
81.83106,48.49057,-50,-44,-44,-44,-44,-57,-64,-64,-72,-65
67.86726,86.256165,-62,-78,-79,-77,-78,-71,-64,-64,-99,-64
85.04897,37.304146,-58,-38,-36,-38,-37,-63,-65,-65,-72,-65
61.31546,82.46246,-54,-67,-67,-67,-67,-70,-55,-55,-99,-54
67.002556,67.43741,-61,-99,-99,-99,-99,-99,-58,-58,-99,-59
84.68645,72.69846,-48,-61,-60,-60,-60,-49,-53,-53,-99,-53
70.74298,41.811646,-56,-45,-45,-46,-45,-65,-64,-62,-54,-62
72.679535,16.432928,-79,-64,-65,-64,-64,-99,-99,-99,-62,-99
59.322567,50.849754,-64,-52,-52,-52,-52,-99,-79,-79,-66,-80
85.31262,18.43149,-68,-51,-52,-52,-52,-69,-68,-69,-61,-69
81.1528,42.366825,-54,-36,-38,-36,-38,-59,-58,-56,-99,-58
77.74485,67.9033,-41,-59,-59,-59,-57,-53,-38,-38,-99,-39
68.13333,85.62387,-59,-78,-79,-75,-78,-70,-62,-62,-99,-61
81.66872,48.598866,-56,-46,-47,-46,-46,-57,-64,-64,-68,-63
93.506386,15.130508,-67,-57,-58,-58,-57,-68,-76,-72,-99,-76
63.011612,85.49076,-63,-78,-79,-76,-78,-70,-62,-61,-99,-61
72.53079,38.526093,-66,-43,-50,-43,-49,-68,-66,-67,-62,-67
70.30296,18.247368,-69,-58,-58,-58,-57,-99,-99,-77,-44,-77
85.346596,33.40561,-63,-43,-42,-43,-42,-67,-66,-66,-72,-66
60.98288,79.43415,-52,-57,-57,-62,-57,-66,-54,-54,-99,-55
73.11879,50.900085,-74,-46,-46,-46,-46,-77,-72,-75,-73,-73
59.626587,44.915905,-76,-62,-63,-63,-63,-71,-75,-76,-69,-80
85.63819,57.696793,-45,-36,-36,-36,-36,-55,-52,-52,-73,-52
72.556625,86.02321,-56,-73,-73,-73,-72,-70,-62,-62,-99,-62
70.328354,71.53062,-63,-71,-72,-72,-72,-69,-60,-60,-99,-60
85.72398,64.53634,-39,-44,-45,-45,-45,-52,-44,-44,-99,-44
85.69833,23.17196,-61,-48,-47,-47,-47,-66,-68,-68,-99,-68
70.0177,38.531857,-57,-58,-57,-57,-57,-99,-64,-64,-56,-62
81.216644,66.723045,-48,-58,-55,-55,-55,-56,-56,-56,-99,-56
76.69086,16.432928,-81,-66,-66,-66,-66,-99,-99,-99,-66,-99
66.661,53.766434,-71,-70,-71,-70,-70,-99,-76,-74,-99,-76
82.035126,62.64536,-40,-55,-58,-55,-55,-58,-42,-41,-99,-42
84.80546,27.720245,-60,-44,-44,-44,-44,-61,-62,-63,-99,-62
72.58988,86.42254,-62,-73,-73,-73,-72,-70,-62,-62,-99,-62
72.456856,85.75698,-59,-73,-74,-99,-73,-61,-64,-64,-99,-64
80.74696,41.717068,-51,-39,-38,-39,-38,-61,-56,-56,-66,-56
71.27894,44.24008,-57,-44,-44,-45,-44,-66,-62,-62,-63,-61
78.310234,68.169525,-40,-59,-59,-59,-57,-53,-38,-38,-99,-39
84.64313,37.19585,-59,-36,-36,-36,-36,-60,-66,-66,-72,-65
61.049404,78.83515,-53,-64,-65,-64,-64,-66,-55,-55,-99,-55
72.65206,16.570385,-74,-55,-56,-56,-55,-99,-99,-99,-48,-99
85.59012,33.161953,-60,-39,-39,-39,-39,-64,-66,-66,-72,-66
76.684906,87.15659,-58,-99,-74,-77,-99,-68,-70,-69,-99,-70
83.222336,62.818123,-47,-54,-55,-55,-55,-58,-50,-50,-99,-50
83.86926,72.18741,-47,-60,-60,-60,-60,-53,-53,-53,-99,-53
70.94489,25.54417,-69,-70,-70,-70,-69,-99,-99,-99,-47,-99
77.9444,68.169525,-44,-59,-59,-59,-56,-53,-40,-39,-99,-39
85.42085,18.45856,-68,-51,-52,-52,-52,-69,-68,-69,-61,-69
69.829475,63.87665,-53,-99,-99,-99,-99,-62,-56,-56,-99,-56
72.71986,42.3729,-56,-44,-40,-44,-40,-64,-61,-60,-69,-60
85.26542,22.711716,-59,-47,-47,-47,-47,-66,-66,-66,-99,-68
86.01439,95.468666,-56,-75,-99,-75,-99,-62,-62,-62,-99,-63
75.39945,64.63841,-46,-56,-57,-57,-57,-58,-46,-47,-99,-47
94.507484,14.237094,-68,-69,-69,-69,-68,-68,-74,-76,-70,-70
85.116615,18.35294,-67,-52,-52,-52,-51,-67,-70,-70,-99,-69
69.96251,63.676983,-53,-99,-99,-99,-99,-62,-56,-56,-99,-56
63.47722,86.08977,-63,-78,-66,-67,-65,-70,-57,-56,-99,-57
73.22702,50.08789,-74,-56,-56,-56,-56,-79,-76,-75,-75,-76
80.39621,39.411922,-55,-43,-43,-44,-44,-71,-67,-67,-64,-67
77.02286,61.55208,-47,-59,-58,-59,-59,-53,-38,-38,-99,-38
73.55959,61.118904,-51,-68,-69,-69,-69,-56,-43,-43,-99,-43
85.089554,18.298794,-68,-52,-52,-52,-52,-67,-68,-69,-61,-69
86.10419,23.199034,-65,-48,-48,-49,-48,-66,-70,-70,-99,-69
93.86567,66.587685,-43,-56,-57,-57,-56,-63,-56,-55,-99,-55
86.38892,95.23017,-57,-76,-78,-77,-78,-62,-63,-63,-99,-63
70.19974,28.785456,-65,-62,-62,-61,-62,-75,-71,-71,-43,-72
66.74217,54.44326,-77,-65,-65,-65,-65,-99,-76,-84,-99,-84
70.41285,17.505096,-69,-70,-70,-70,-69,-99,-99,-99,-47,-99
90.37535,66.04622,-40,-58,-59,-58,-59,-61,-55,-54,-99,-55
81.70253,62.478973,-41,-55,-99,-55,-55,-58,-42,-42,-99,-42
80.94946,11.346994,-66,-56,-56,-56,-56,-99,-74,-75,-60,-80
86.496185,53.0894,-49,-37,-38,-37,-37,-57,-51,-52,-65,-51
76.52795,47.299355,-67,-49,-50,-49,-49,-77,-71,-75,-73,-71
63.543743,75.90668,-62,-99,-99,-62,-99,-70,-64,-64,-99,-64
76.75292,38.96901,-60,-49,-48,-48,-48,-70,-69,-68,-67,-69
72.68967,86.389275,-63,-75,-75,-73,-74,-67,-68,-68,-99,-67
73.96545,64.448906,-46,-57,-56,-57,-57,-56,-47,-46,-99,-47
76.88319,15.855604,-79,-66,-66,-66,-66,-99,-99,-99,-66,-99
61.548267,79.101364,-51,-57,-57,-62,-57,-66,-51,-51,-99,-55
67.039795,54.037163,-79,-70,-71,-70,-70,-99,-76,-84,-99,-84
86.810776,61.159492,-43,-40,-42,-41,-43,-54,-44,-45,-73,-45
70.06228,71.56389,-56,-73,-72,-72,-72,-70,-55,-55,-99,-56
69.76296,72.096344,-56,-67,-67,-72,-72,-70,-54,-55,-99,-54
70.22858,64.009766,-53,-99,-99,-99,-99,-62,-56,-60,-99,-56
70.708176,41.463318,-56,-46,-47,-47,-47,-65,-61,-61,-54,-60
73.06418,16.515402,-80,-55,-56,-56,-55,-99,-99,-99,-48,-99
85.427765,22.955376,-60,-48,-47,-47,-47,-66,-68,-68,-99,-68
76.41243,38.389816,-60,-48,-48,-48,-48,-70,-69,-69,-67,-69
72.530464,42.10217,-57,-40,-40,-40,-40,-67,-63,-65,-65,-65
61.747818,79.43415,-53,-67,-67,-67,-67,-70,-55,-55,-99,-54
93.74989,15.049288,-69,-69,-67,-68,-67,-68,-74,-75,-70,-70
70.81604,39.396255,-62,-51,-51,-50,-51,-99,-69,-65,-52,-68
77.24599,68.003136,-44,-59,-59,-59,-56,-53,-40,-39,-99,-39
77.09076,86.4527,-61,-99,-74,-77,-99,-64,-68,-68,-99,-68
73.95755,47.570084,-54,-44,-44,-45,-43,-66,-62,-63,-63,-62
67.168846,67.3043,-60,-99,-99,-99,-99,-99,-57,-57,-99,-57
69.96251,71.929955,-56,-73,-72,-72,-72,-70,-55,-55,-99,-56
77.11296,86.888435,-54,-99,-99,-77,-99,-64,-66,-67,-99,-66
71.49539,44.537895,-57,-50,-50,-49,-50,-65,-66,-66,-54,-66
